event_index,mrr_real_async,mrr_real_sync,mrr_iid_async,mrr_iid_sync
967,0.1622543400620848,0.4481207456179013,0.44688850872039765,0.4498228749780901
968,0.1661879743529281,0.44826917762736374,0.44706200417170877,0.4506179067638476
969,0.16789285475699534,0.4483678719960308,0.44750045367494784,0.45046203705726257
970,0.17364472661849145,0.44832101008336894,0.44781256992675794,0.45063248198058875
971,0.37531132325954114,0.4484411314651782,0.4480998801862793,0.4508233628431481
972,0.3872712759122618,0.4485065705348456,0.4482814121252968,0.45016220257506606
973,0.3881696228226024,0.4485051166357179,0.44840635382499094,0.45015165383601163
974,0.38864469655782696,0.44858434406693315,0.44850551452898824,0.4501427372122421
975,0.3914541664905334,0.44859260541413876,0.44833762328340465,0.4491830374349078
976,0.39241122268101813,0.44870296253665054,0.4482820896343896,0.4492728729335427
977,0.39290313657671255,0.4484798048481257,0.44840786973556385,0.4489613453414548
978,0.4073326819885407,0.44877619180752165,0.4484125550061787,0.4488588096872658
979,0.40741064662796395,0.44888713882437914,0.4484085197770777,0.44826609995381045
980,0.40803068197790027,0.4487229587970111,0.4486260039038891,0.44838437968231126
981,0.40806870132351547,0.44889366438235195,0.4485618340336942,0.4485225136054384
982,0.4058204292421016,0.4489980258351612,0.4488313941136188,0.44821967645401906
983,0.4047747772441774,0.44890995254918115,0.4492473205955633,0.4487789379136792
984,0.39868870904939674,0.4481478703179803,0.44942271513026266,0.44936707224365474
985,0.4026826376884686,0.4480807284654003,0.44979846151532393,0.4490010784380769
986,0.39797975795879936,0.4482684603535075,0.44990188499725337,0.44952364861356264
987,0.3980654944030806,0.44823230128147623,0.4500269117590695,0.4495131649036653
988,0.38892783267254266,0.44828161256016114,0.44981332193117374,0.44940989390249364
989,0.254244329269381,0.44839333136450976,0.45003768220112383,0.449559374165352
990,0.19574217193497007,0.4484114331899978,0.4503099423867934,0.4495697693207937
991,0.1633994436473306,0.4482294838208751,0.45031687473295823,0.44916399477048163
992,0.15754190823804373,0.4485161504756389,0.45012135436869544,0.449223649723935
993,0.14925800187881386,0.44925834932353537,0.449974183907295,0.4494501258068925
994,0.14566330011683784,0.4491987970966406,0.44987604780763657,0.44957880772520925
995,0.1671498437003079,0.4488912773814952,0.4499494126121447,0.44975364795237854
996,0.17813750002473977,0.44857299373653586,0.45000244477932205,0.44977712979248013
997,0.1794172008731632,0.4486656079764831,0.4500055191410183,0.4497920863639482
998,0.19899861837677474,0.44871730817878025,0.45020221122904513,0.45004026147098014
999,0.3840876418309352,0.4485526795506301,0.45036872098112224,0.4500928228786815
1000,0.3845759375143369,0.4485761379586866,0.4504718452451143,0.44970644833300233
1001,0.38479835877902574,0.44838183838063495,0.45069328571838096,0.4497852271805483
1002,0.3872716216378144,0.44838555937664715,0.45085978764383194,0.4496642409939135
1003,0.3878017958993078,0.44840897278664815,0.4505919954320394,0.45039526763486615
1004,0.3879874783079639,0.44811523399514236,0.45044892102362993,0.45014357572102187
1005,0.3896725883940553,0.4486000927309486,0.45037978765072106,0.45020321037994965
1006,0.396680830413463,0.44834119593809546,0.4502447032516889,0.44914010586120795
1007,0.3975956023226348,0.44839479706238344,0.45025952475471237,0.4492437324712841
1008,0.40442499868951903,0.44821555635370247,0.450291014186012,0.4500646652268206
1009,0.40096590937020593,0.4483932662205911,0.4503124630680898,0.4500700652695713
1010,0.40254692557787514,0.44841905439757235,0.45037449616741504,0.4501135192750931
1011,0.4043954712822261,0.44852459899920294,0.4506549567434255,0.4498792439180528
1012,0.40412725617509715,0.44833032455224153,0.45029805591766503,0.44905378570633564
1013,0.40600485737832814,0.4483682598984359,0.4504938214246507,0.44907023822233827
1014,0.40312236447388494,0.4485444251718598,0.45031504892424307,0.4491496090044896
1015,0.3888812818508338,0.4490656617553916,0.4501068506016291,0.44969989316076564
1016,0.3896576154041895,0.44929277490749575,0.4494668810850618,0.4504294114530275
1017,0.3407079218470887,0.44920200480348854,0.44926820531792694,0.4503902462813168
1018,0.34764176242466355,0.4492278294174673,0.4492621611498217,0.45063263872157766
1019,0.35769088535306415,0.4493015790232891,0.44913697943602915,0.45049767998369983
1020,0.3606838994245211,0.4493588018194018,0.44908950654696117,0.4500937628777507
1021,0.3610015102629888,0.44923490905169017,0.44899400747802487,0.44998370016908645
1022,0.39223554868837235,0.44866200414913965,0.4489819441920453,0.4498154265629101
1023,0.39287799098709786,0.4490275254151172,0.4495804491159042,0.44943439401758445
1024,0.40319474356624935,0.44894029202745744,0.44962371133166223,0.4488802570843518
1025,0.40627214010686347,0.4488069594055397,0.4496868283853053,0.448372373802931
1026,0.40716011870001506,0.44940082955213284,0.44940820752569616,0.44743451775141624
1027,0.40727132050858866,0.44895027452495717,0.4494398437841416,0.4477758858744456
1028,0.40730513274246094,0.44865560150056005,0.4491954714535578,0.44696103273723614
1029,0.4073994091425875,0.44831770638525154,0.44888074425509816,0.44700378749408254
1030,0.40741840289696085,0.4483272493270882,0.44867487273043666,0.4469258112375999
1031,0.4074114867710563,0.44850510435378454,0.4486519090449187,0.44666382367967533
1032,0.4076196524833126,0.44848196608773466,0.4481308498994464,0.44617730571099257
1033,0.4111699805544231,0.44822888029466307,0.4481654023216929,0.4461489361244946
1034,0.4112224167025271,0.4478597745462825,0.4485752924374741,0.4461420692960453
1035,0.41167875222378947,0.44814368233580754,0.44868710189743055,0.4461420692960453
1036,0.41166163031046843,0.4484574245369211,0.44853974595663243,0.4460676731706698
1037,0.38075283457578624,0.4477326462904684,0.4483518917235055,0.4461736549254254
1038,0.3881004162394217,0.4475941412696467,0.4481902572933748,0.4464255117996651
1039,0.3662947687890541,0.44769885489388095,0.44808680952329494,0.44626949928413456
1040,0.3391678816687677,0.44816442051299243,0.44796962322859335,0.44588555349079134
1041,0.32303434990967617,0.44836007626387325,0.4473908277397943,0.44624159651768713
1042,0.3231951565313087,0.44807358472987974,0.44717612460498907,0.44629680824808066
1043,0.34262728658942443,0.44779305502181294,0.4470146505842768,0.44631770182279673
1044,0.3545819815253725,0.4473646166163482,0.4470347129168546,0.44656913599084874
1045,0.35449314621181555,0.4474657849494617,0.4466793243523296,0.445969725103366
1046,0.3553231080341465,0.44771939730391674,0.4466789322676986,0.4461565803610228
1047,0.35893607627359947,0.4477440143188751,0.44661390051307315,0.4458081597222375
1048,0.3635136624707333,0.4480030407609126,0.4465747969943685,0.446219998259785
1049,0.362244941255691,0.4486669301138652,0.4462180154081466,0.44699556796199125
1050,0.3523087406546369,0.4485634938934795,0.4463802487222289,0.4470832142534662
1051,0.3527758322857775,0.4490426864777216,0.4464244571582245,0.4474800514871087
1052,0.35972766578072085,0.4483227535042614,0.44648361330203573,0.44748802206190524
1053,0.4081637405250367,0.4483227535042614,0.4465394527145832,0.4476515505212961
1054,0.40803067457872166,0.4483125078747341,0.4467409260241159,0.44769770013918725
1055,0.41019186662283574,0.4481021408533176,0.44724836091584425,0.447705477989996
1056,0.410941437224445,0.44816105950603646,0.4474394236384155,0.4476353155762068
1057,0.4110458381476512,0.4479615496950815,0.44751645194006706,0.4477029024343215
1058,0.4110937743807794,0.448119502816175,0.4478720892278651,0.4478516563130325
1059,0.4124804225524301,0.4478439617201889,0.4479488497296646,0.4478516563130325
1060,0.41200057207612834,0.4487368613236682,0.44812886890418646,0.4482329115947645
1061,0.41173536111575126,0.448713792955375,0.44767610784352385,0.44780692134977546
1062,0.4027406154490294,0.44880585433493303,0.4473433957851608,0.4478076683355404
1063,0.3981320085263203,0.44880585433493303,0.4472897493334531,0.448252964404193
1064,0.4004179404277322,0.4488923030737658,0.44707747447186014,0.44821202455554837
1065,0.4019036762956413,0.4482331368983871,0.44701390273351965,0.44844356816910713
1066,0.4027351359249209,0.4484811148216283,0.4470558592092354,0.448392447464895
1067,0.4028154351608378,0.44848769711551223,0.44721039447993904,0.44836825372883593
1068,0.4028890380251999,0.4479026423992871,0.4469561483770802,0.44764336231161933
1069,0.31378603466659016,0.4476145773147572,0.4469515388393028,0.44763890167646436
1070,0.31484712288368666,0.44719178845714447,0.4467627864461389,0.4474641328997385
1071,0.23503830181219734,0.44834363867525057,0.44656500330392085,0.44747110699167897
1072,0.19063362702874334,0.4479740154618439,0.4466299328449052,0.4475134051191304
1073,0.17711769483547862,0.4476550191506189,0.4468130861143373,0.44748100897090237
1074,0.16595266673937192,0.4476221015892732,0.4468516347576272,0.4476646286801122
1075,0.16636168960445397,0.44772173375338625,0.44679969822809384,0.4475214783905317
1076,0.1627869952641428,0.44740902106042846,0.4468451112022807,0.44777280423338145
1077,0.15914350094199992,0.4472218409908567,0.44688423389455273,0.4480686342570257
1078,0.15607359155659348,0.44704995910433365,0.4461660934082738,0.4477696277423053
1079,0.15211156619278365,0.4473559168800796,0.4456569117942172,0.4465760762084055
1080,0.14931066618434588,0.447327715950494,0.44498433273513854,0.44500238652697877
1081,0.14754812369061174,0.4479176068406105,0.4445268978845428,0.4450293310490876
1082,0.1475543795809464,0.447820664066494,0.4440719300813059,0.4433195377765295
1083,0.14789493143968493,0.44781158633288387,0.4435473126611528,0.4433389784455869
1084,0.15022449308464292,0.44776824239889956,0.443715544085218,0.44458667141847935
1085,0.1517994063494632,0.44776901029304494,0.4440977602794461,0.44477942774729384
1086,0.15199739457023057,0.44776909375979995,0.4440707591873154,0.44480744617130485
1087,0.1528906668289191,0.4478274583858599,0.4435873953008682,0.44457793085332314
1088,0.20298796516946752,0.4477913074767315,0.4435050739602635,0.44417976743184046
1089,0.21843781286426317,0.44803984537263253,0.44344954075658194,0.4441657197543712
1090,0.2197406952719332,0.44766586517772333,0.44437379274881517,0.44628707349706204
1091,0.22073705884754083,0.44780532950218277,0.4441740342885367,0.44611782737800487
1092,0.22673001320355535,0.447986011702875,0.44401512684146466,0.4464749362578948
1093,0.22646522438850475,0.4480161039090795,0.44385460441680374,0.4464733089418707
1094,0.24116451247580167,0.4461243941046492,0.4439308429804992,0.4465849517650975
1095,0.2502444929837087,0.4459254008130876,0.44398170795526154,0.4464469856762398
1096,0.25083369677981265,0.4448862709168967,0.4439905596620038,0.446613120683587
1097,0.2556515376325685,0.44167869094551365,0.44436905613444977,0.4466758857657054
1098,0.2716295881375935,0.44167427197703063,0.4440097232034637,0.44668030314529605
1099,0.2891458962056899,0.44155788306478466,0.44396262735633935,0.4464924626388277
1100,0.32169575834691067,0.4421096577831979,0.44391900083051256,0.44656212718915655
1101,0.3252179461534613,0.4422500471132992,0.44382749976614594,0.4466210731980936
1102,0.3968308515640759,0.44312111414370353,0.443973205358568,0.4467239562938966
1103,0.397041206671434,0.4431248084418963,0.44420066318472545,0.44682661966968806
1104,0.39965680798382763,0.4444397869234215,0.44448571684104926,0.4468844907194006
1105,0.39952762352193916,0.444591123042083,0.4445824825718607,0.44708112174029707
1106,0.3995588848672422,0.4434802023202471,0.44445393543299905,0.44733405871522336
1107,0.39957842169290714,0.4434805948057771,0.4445510579306483,0.4472818759643582
1108,0.3987274993441707,0.44324593293608894,0.44405428473995073,0.4469900677272088
1109,0.39905033176972315,0.44316053934404437,0.4437337365508442,0.44717543759326406
1110,0.4011459464185054,0.4431634002676787,0.4439206387012242,0.4476396336870159
1111,0.40218943577784105,0.4457431948277984,0.44403005872168994,0.4477614423935586
1112,0.4025536351771052,0.44508869608799007,0.4439783956405726,0.44754099333113456
1113,0.40532632388339634,0.4449862909013486,0.4438145335187819,0.44746576984215336
1114,0.4056488474589156,0.4445407730065973,0.4437390117341275,0.4473406333195151
1115,0.4038465018850048,0.4443199142801336,0.44366028802416513,0.44760287299847223
1116,0.41025170361447844,0.44426846696808103,0.4444252050379852,0.44769098223618053
1117,0.40981862502323857,0.4440907818077955,0.44472785271341897,0.4477020384882354
1118,0.4135473716623021,0.4440399739165206,0.4451719164192867,0.44778571867926376
1119,0.41358652139711694,0.445082740095058,0.4453488801277718,0.4477514551223605
1120,0.411322862529589,0.4459397849992914,0.4455336865575746,0.4478793228064427
1121,0.41133707211430426,0.445960355806741,0.4458213902728352,0.44774824872605773
1122,0.4069383428207575,0.44612818647957087,0.446133751447171,0.4483877226223956
1123,0.40675600739573,0.44754873966543957,0.4460431468996401,0.4483289467895933
1124,0.4018030946331268,0.4466300967343718,0.4458291291269954,0.44853103051499726
1125,0.3971046134566229,0.4470212431703,0.4454179783774074,0.4480469703111291
1126,0.3947137712204989,0.446554857038296,0.4453212908730348,0.44800811062120244
1127,0.39460739604851386,0.44657964172788794,0.44536850591910326,0.4480607215902246
1128,0.39437785401570646,0.4467427919565734,0.4456547742956071,0.44782183876331494
1129,0.3948515363242713,0.4463268893728514,0.4450826219465254,0.44738044930140136
1130,0.392529426819419,0.44586459839713827,0.44496923910554426,0.4474511573225431
1131,0.3985497408053115,0.44585863575229734,0.4445998359313105,0.4469526109005182
1132,0.39725749391739323,0.44710498264822146,0.4444818769350844,0.4469383235058409
1133,0.3971163564397545,0.44751674631507216,0.4442191983656654,0.4471796360143739
1134,0.3978298989499099,0.44758159719657237,0.44420981610446403,0.44647589671068505
1135,0.3980013452533292,0.44786442054848463,0.4442300368447111,0.44654022205499055
1136,0.3979256645901081,0.4474941904320612,0.4441783534263892,0.44665757556187724
1137,0.39296821622356476,0.44787114880616774,0.44438181735329546,0.44668134787179387
1138,0.3924883796647174,0.4478185110892958,0.4445811964299855,0.4466953397626045
1139,0.3698486904749174,0.4481418544452519,0.444706557062441,0.4467681099027991
1140,0.332372614462026,0.4478749673121232,0.44468301710994423,0.44673685593900936
1141,0.35246071707695104,0.4479009792421284,0.4443934549586046,0.4465078908060159
1142,0.3628333691078617,0.44798423979152774,0.4441092974003349,0.4464542902908657
1143,0.36674408109065254,0.4479217294119271,0.4442909258751347,0.4462817918987424
1144,0.38628739446137184,0.4482590225303414,0.4444570098537231,0.44655973077683675
1145,0.38585103860060077,0.44835360202189345,0.44451441598441577,0.4468135425232059
1146,0.3812979017520248,0.44795466636012676,0.44449373462937714,0.4467512941522606
1147,0.3833631711209138,0.4479278826060955,0.4445137690817364,0.4465576175890877
1148,0.38214706068760707,0.4478705538902806,0.44450224150978135,0.4463524265002754
1149,0.3824881057798346,0.44822824467847244,0.4445253392929855,0.44645822671154717
1150,0.38176953528890906,0.44804524078793667,0.44437616070874936,0.4464508157011624
1151,0.3788411016661604,0.44804861914653465,0.4442563308969767,0.4464681988990228
1152,0.3800597909152106,0.44748273490345075,0.4443180212629971,0.4464914693421993
1153,0.38391083535596326,0.44766663864165834,0.4442909824302359,0.44656146519583917
1154,0.38223738361986753,0.44739443098202747,0.444253318403988,0.4460943528252788
1155,0.3781590727177963,0.4470383720549088,0.4444952734733399,0.44613283292206224
1156,0.3842862896479776,0.44718312779497965,0.44463623043322076,0.4465146060637934
1157,0.38278539966582,0.4472285973565244,0.4447089511953192,0.4467380253073028
1158,0.37926986213550784,0.4472610951589552,0.44472237720016106,0.44679341252699833
1159,0.3813921615031215,0.4471433515174011,0.44504652939029066,0.4467397308572258
1160,0.37976492257086114,0.44713778043396035,0.4450372681634525,0.44693224763899875
1161,0.3829581047060748,0.4473516486858452,0.44515845680919197,0.44699062223233393
1162,0.3822958373680498,0.4477887620192695,0.4449847622383883,0.4472168955244087
1163,0.385141497322829,0.447839683742012,0.4449662630911351,0.44731665998567494
1164,0.3825182037252281,0.4477787495025496,0.4450585725379794,0.4477161172230489
1165,0.3828975508865702,0.44787455505419876,0.44520308227318584,0.44770168323151693
1166,0.38500202982661935,0.4476189761051212,0.44504162077237663,0.4476387996112689
1167,0.38574840151174583,0.4476620453458641,0.44499779739574463,0.447867334478713
1168,0.3949670212051948,0.4475144994145169,0.44517052784181504,0.44789891146858746
1169,0.4047678357787262,0.44807991352711996,0.44515107485264543,0.4476215762392553
1170,0.4000072711049972,0.4480781446281062,0.44503543437999804,0.44773869775659775
1171,0.3804074187243796,0.4480917112965269,0.4450217093524009,0.4477242144012324
1172,0.38091579206468723,0.4480922202224383,0.44524629021799755,0.4478656354533192
1173,0.3826199257447693,0.4482292326742154,0.4454238746342752,0.4471915193345735
1174,0.3769774028500241,0.4483298156530992,0.4454790423043462,0.44737282007783363
1175,0.3771279508787583,0.44844061910529537,0.4453239513012443,0.44728396742316934
1176,0.37799717329420734,0.4484681345382085,0.44523379434226795,0.44724769750259974
1177,0.37833468504272494,0.4484573859232875,0.4450722751860253,0.44745609846710444
1178,0.3749187998427937,0.44897673227710133,0.44504871486461756,0.44760717158802865
1179,0.3640723869396175,0.4489331431992958,0.4450182107217368,0.44758110440414245
1180,0.36590807524460034,0.44769615360628423,0.4450857484662774,0.4472332875442408
1181,0.35697477696256413,0.4474430738600431,0.44522315274507657,0.4471002596844875
1182,0.3572879385450749,0.4473863442296173,0.44522869079663313,0.44715136278087453
1183,0.3489010311948386,0.4474149582346108,0.44524723313285147,0.4472091390387235
1184,0.36091636116032105,0.4479546613846617,0.4451109544597893,0.44737689843248435
1185,0.34957670754724857,0.44747660333157846,0.44522849602953335,0.4474053317401166
1186,0.3366824584596162,0.44764309544884084,0.4453566230673893,0.4472192585969819
1187,0.33711794867471145,0.4474220961987937,0.44540565532095694,0.44722499101100743
1188,0.340449581144641,0.44741298061549867,0.44537839689435627,0.4471071171124489
1189,0.3511901437534228,0.44761156116573503,0.4450394626310058,0.44719004600569406
1190,0.361215355009766,0.44739283727663404,0.4450256963418058,0.4472161618382921
1191,0.3559217104145238,0.4469629373847054,0.4448972369347586,0.44719568090506195
1192,0.35687911189851246,0.4473972306001229,0.4448016502014837,0.44672313716834816
1193,0.3573261283800636,0.44768296322584705,0.4446549008269872,0.4467110059836178
1194,0.3596374894326975,0.44751979527380664,0.4444910859723765,0.44597111745119367
1195,0.3871692161861083,0.44740560750658764,0.4441674444644751,0.44592981583951424
1196,0.393690417598097,0.4476480709064267,0.4440187226065136,0.4457287234788738
1197,0.3788618604760144,0.44771975548388304,0.44380320009425583,0.4457818597422911
1198,0.37894672644715754,0.44765140385871927,0.443758322740397,0.44583833822705043
1199,0.3603825347928406,0.44766244322202076,0.4435124918524089,0.4463743193110385
1200,0.36176629790093257,0.44758936095800783,0.44325834615355286,0.44646274547226505
1201,0.3534975259948036,0.44814333657810046,0.44322361988652126,0.4465847526360588
1202,0.3482051555304995,0.4481286982067937,0.44310952321475816,0.44674684595670183
1203,0.3443765967062498,0.44851326791204366,0.44344393095012324,0.44664812101431406
1204,0.35164470356829775,0.4481400143908195,0.4432778500161244,0.4463287355925018
1205,0.3497351998607704,0.44788150488179884,0.4435002924008343,0.4469225781248251
1206,0.3434445058591629,0.44822907030342274,0.4437117981908219,0.4464651297559208
1207,0.3463807436147214,0.4487903826930752,0.4435054048444626,0.4461361302022889
1208,0.3426554105990605,0.44864263345167504,0.44350786291263733,0.44658756705996727
1209,0.33704323626962496,0.4486888101141937,0.44388239501363397,0.4471745785341019
1210,0.33909957608362773,0.44869008715554426,0.44394482284413533,0.44698916441725933
1211,0.3364391492294989,0.4493302128052803,0.44402157880790594,0.4474594985345614
1212,0.33730859736636815,0.4485943741718359,0.4442153402697241,0.4474026681301731
1213,0.3440621524677238,0.44836317626321226,0.44484604355546425,0.44737567307488946
1214,0.3470719171936373,0.448639008355865,0.44483189565008546,0.4474463730659924
1215,0.34922895304911256,0.44827943687163546,0.44476123558656105,0.44761662116736883
1216,0.35112812970752927,0.4487537668402417,0.444357352618095,0.44719886586130203
1217,0.35322492626776736,0.44715126282680856,0.444036003264439,0.44702338903006794
1218,0.3532046267876145,0.4472316182476478,0.44423493259558006,0.4480063541805426
1219,0.3536263430348905,0.44725131987626726,0.4439704998033889,0.4480235543248008
1220,0.3527717460555737,0.4473002809553251,0.44388948054317234,0.4480991123801245
1221,0.35274443236412006,0.44727099746194965,0.4438107080271668,0.44812826739069567
1222,0.3530439603716131,0.44723900993338744,0.4437514864773292,0.44783848555972045
1223,0.3531464323711567,0.4474455045562021,0.4437392642668127,0.4473884748695057
1224,0.35269322346410986,0.4476700220152178,0.4435276217843804,0.4474477489169663
1225,0.3525155091005532,0.4475073630624863,0.44330375397804916,0.4470893394382795
1226,0.3522408654244661,0.44774925619620687,0.443316385533885,0.4470693392206087
1227,0.3523950020774517,0.4476541409298482,0.4434864909206704,0.44760030458578975
1228,0.35247622406381945,0.44788972113407066,0.4434554751367634,0.44728418437298406
1229,0.35248067115564763,0.44789902093723677,0.44347080857276483,0.44736773871370894
1230,0.3526905710062546,0.4478996092173462,0.44366680898650834,0.4480014378843368
1231,0.3525462877715539,0.4482388271496107,0.4436540429218842,0.44783653004773327
1232,0.3534780953033383,0.44823738576950906,0.4439839742708677,0.4477543144515066
1233,0.352452769611862,0.44832646221406214,0.44430063788838703,0.4481982230204173
1234,0.34743362298454206,0.4479972869872479,0.44444706261543093,0.4484240360784112
1235,0.3501306636522342,0.44807103324884734,0.4446172771519273,0.4487613515498236
1236,0.35014387608834374,0.4490845889393341,0.44484777812697174,0.4487348380936338
1237,0.3482346236005424,0.44909362611472264,0.44511151220984585,0.4481062675548556
1238,0.345819642883007,0.4487208666017932,0.44512708004034524,0.44814809342061324
1239,0.3444076143599215,0.44859706589711557,0.44478948295421283,0.44761028908328365
1240,0.34379430302696384,0.44869130586035444,0.444765051477351,0.4477372561101068
1241,0.3448729222822836,0.44912709874205575,0.44475098614147934,0.4474165710228404
1242,0.3458023119761762,0.44947119249184736,0.44459686227171363,0.44746382179243
1243,0.3450174327035392,0.44918134555184386,0.4443769689337888,0.4474702900289411
1244,0.3510696371385725,0.44918635796515877,0.44426349794385467,0.44758664510180085
1245,0.3509812876045798,0.4488440472927353,0.44410933498966987,0.4476506739215626
1246,0.3515269176745239,0.44895983769439046,0.44406347463615536,0.44774513503538454
1247,0.3515415403656974,0.44878962431165687,0.4440743410419373,0.44778442342182645
1248,0.35561979808080874,0.44878044901489506,0.44377935238229504,0.44806259802964904
1249,0.3562726547263179,0.44886260510359244,0.44387211146826516,0.4480757434565771
1250,0.3514512235082424,0.44930866851386614,0.4439184837536596,0.4482270974033715
1251,0.3556934476379942,0.449225248818305,0.44397136357480865,0.4481310610450133
1252,0.3508407679123721,0.4492563901443256,0.4440829753011938,0.44825135650935943
1253,0.3558728976149101,0.4492885653620555,0.4444426852927742,0.4484846542638422
1254,0.35435889101543866,0.4498903997920592,0.44443269602487423,0.44822993565528574
1255,0.36182994390905965,0.45011419699516625,0.4445156618568431,0.448296973060099
1256,0.36086019572065803,0.4500843943127044,0.4445790709074221,0.44826716722947596
1257,0.36661547861035887,0.4505236868504672,0.44471074366165375,0.44835355311041253
1258,0.3666410782261586,0.4505236868504672,0.4448161535372603,0.4486141285680861
1259,0.35455942085583425,0.4505511780236461,0.4448479917394806,0.44845245704903197
1260,0.34558475610016437,0.45067812828799797,0.44486843265604437,0.4486918169762829
1261,0.3417630473523106,0.45073603462774736,0.44501572011034934,0.4486898769952182
1262,0.34014330910826307,0.4502719617973287,0.4454610558300979,0.44899704697406223
1263,0.3404084521044974,0.4501813028267882,0.44543273796136706,0.4491486647078813
1264,0.34087873585637823,0.45005187295644483,0.44542236400987806,0.4491815615022685
1265,0.34275481601997426,0.4500803725616473,0.4456731994069855,0.4492845827830798
1266,0.34274805525287005,0.4499296779017181,0.44601658590209126,0.44925711384166284
1267,0.3602968403942956,0.44998857791573216,0.4462253875029606,0.44919923309139304
1268,0.35715218994361925,0.45000306697221537,0.44623620430342625,0.4491648329823689
1269,0.3637211147927176,0.45040713017515666,0.4462556238262411,0.4489994510149686
1270,0.3595773177794822,0.4506493272304038,0.4463770467597246,0.4490884638142015
1271,0.3595656169979923,0.44995678840907166,0.4469254603326107,0.4493331222943523
1272,0.3601907533853703,0.44985668494393033,0.44706376265690373,0.44911019623561854
1273,0.3568510914128452,0.4501756869394879,0.44735502403167204,0.4492040810908021
1274,0.3505500163860991,0.44990396600450455,0.4476102531591997,0.44934800899077665
1275,0.3441302537166531,0.44981740051852753,0.4474458682994828,0.4496547584783588
1276,0.3408090007617476,0.4495190573813956,0.4477608049608117,0.45009046309492223
1277,0.3364201933003428,0.448939786084915,0.44793658626192906,0.4500504402517264
1278,0.33668918697194505,0.44862345900871664,0.44790458399557487,0.4500503379711595
1279,0.3370773467575854,0.4486851444407441,0.44777235965463513,0.4498762509734141
1280,0.33668766477997203,0.4485353584709659,0.44762329793428063,0.44957528842676747
1281,0.33712798533376787,0.4483146347237491,0.44761179628336345,0.44966237572829654
1282,0.3374369483949984,0.44820317640137336,0.44736878090239107,0.449548998786469
1283,0.3376879383099421,0.44794603805520916,0.44766709003765004,0.4496985141814848
1284,0.33740117528682056,0.44777979013811037,0.44792633638983426,0.44993365928776263
1285,0.3380073949062667,0.44791323016768475,0.448032134807815,0.4484338759956101
1286,0.3446907283348117,0.44774495203313097,0.4481399764411802,0.4487355894227929
1287,0.34734868595211255,0.4475540671917566,0.4481844130456775,0.44882970555525104
1288,0.347406489842333,0.4476006859253737,0.44810148585893855,0.4491935330460247
1289,0.3449077474055694,0.4469621970747675,0.44812651005344206,0.449018215312458
1290,0.3402810983956335,0.44569903752512147,0.4480548304312623,0.4490170695087444
1291,0.34084081721352594,0.4470210427825052,0.44844641853695116,0.44898276123191166
1292,0.3397681459351442,0.4474490622309612,0.4484899323082717,0.4490033967021781
1293,0.3381619269088922,0.4474511006609084,0.44863491085650037,0.4489888663518349
1294,0.337482811978194,0.44745375044797137,0.4481449616684431,0.4484917022007553
1295,0.33694760101007726,0.44855014681110755,0.4480309634407328,0.44823703093376477
1296,0.3353237693107599,0.44850340013239876,0.447947878478173,0.44821988889400166
1297,0.3350415578468727,0.44931006053638645,0.4480040867875328,0.4481664543649726
1298,0.3351167404176583,0.44990755033736596,0.4480581241942466,0.4483106045935409
1299,0.3352262400747299,0.45007805247517957,0.447970891349127,0.4482152676377884
1300,0.337233588510464,0.44962784488698326,0.44813673531581233,0.4479576439530037
1301,0.33746889786190615,0.4498212309288854,0.448310362722845,0.44796321613951845
1302,0.25313591917664213,0.4496232744045513,0.44832672884380065,0.4480768178275105
1303,0.16684638055843443,0.4493533108395133,0.4477198641472246,0.447994015841014
1304,0.15662136353667439,0.449980030513202,0.44762603852023847,0.4479429823719361
1305,0.15269057153931626,0.45041300641112536,0.44734482926391494,0.4479168264121873
1306,0.15030250303382225,0.45092252472142286,0.44701903937422877,0.44814671147453067
1307,0.14854987615776022,0.4509308448393131,0.44647635679302494,0.4479705813775888
1308,0.1479267849238823,0.45069422416465404,0.44561756590648977,0.44745523429434386
1309,0.14715224757507137,0.4501918090145401,0.44554935325705025,0.4476501136153644
1310,0.1448130568991146,0.4501988974160869,0.4453404771691565,0.44756823839773924
1311,0.14523973214881392,0.4496944547776809,0.4447102389749074,0.44695305163396776
1312,0.14680278086215567,0.4494661686464544,0.44460648180512163,0.44702550916551337
1313,0.14626913111239445,0.4494661686464544,0.44387054732117515,0.4469701405934123
1314,0.14436276463181263,0.45052817693300834,0.44452257546522533,0.447605004434996
1315,0.14339514757098054,0.4505364876066345,0.44444644574381936,0.44748877153479333
1316,0.1417196528474876,0.45026485131740307,0.4458564480442825,0.4485170938184894
1317,0.14503382568487203,0.45083719009678264,0.44664788087458973,0.4476698947236958
1318,0.14520427954151965,0.45112325758354455,0.4476209927327289,0.44811810781894806
1319,0.14526036629569752,0.45118338456192597,0.4477370632600531,0.44817895890116183
1320,0.14613357627809306,0.451373765489169,0.4476707570237269,0.4481318984974553
1321,0.28219863229812675,0.45136185979666404,0.44759433668077026,0.44804025277522735
1322,0.3840787608411704,0.45155576794146207,0.4474777501324907,0.44696564174958403
1323,0.38408734492898167,0.4515520333972976,0.4470200855431541,0.4469287586281396
1324,0.38397514498612173,0.4512683109838191,0.4466328712338848,0.44637210857450577
1325,0.36202443793888794,0.45077401791148175,0.44667190410372304,0.44707541995528116
1326,0.3295016859839942,0.4507641299485636,0.44703594998289775,0.44712254645577865
